order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
CORD000725,CUS00395,2019-05-31,Thompson,"[{""product"":""Candle Flux 1098"",""quantity"":1},{""product"":""Candle Orbit 1034"",""quantity"":1}]",1378.16,20.82,-37.817431,144.906349,20,1123.35,Autumn,True,3.6159,"i have taken candle bloom 586 on trips and used it for short gaming sessions away from home. its size makes packing simple, and the controls are laid out in a familiar way, so i could start playing without a long adjustment period. the display is enjoyable indoors, and casual games run smoothly enough for the type of travel use i had in mind. the built-in sound is serviceable, although headphones are preferable in shared spaces. longer sessions reveal the main compromise: the battery falls quickly when the screen is bright, and the device becomes warm around the controls. storage also needs attention when several larger games are installed. it is convenient for filling a train journey or waiting period, but i would not choose it for a full day away from an outlet. candle bloom 586 provides genuine portability and ordinary fun, balanced by endurance and heat that limit its freedom.",True
CORD000726,CUS00431,2019-07-16,Thompson,"[{""product"":""Candle Bloom 1054"",""quantity"":1},{""product"":""Candle Orbit 1034"",""quantity"":1},{""product"":""Candle Flux 1098"",""quantity"":1}]",1828.01,17.99,-37.739971,144.892582,5,1754.6,Winter,False,9.396,"candle orbit 1088 has given me a more orderly way to manage the network used by my household and occasional guests. creating a separate guest connection was straightforward, and i can adjust device access without disturbing the people who are using the main connection. the management controls are laid out sensibly, so i can identify what is connected instead of guessing from a list of unfamiliar entries. i have also used it to review devices after visitors leave, which has made routine housekeeping less tedious. coverage has suited the rooms where we normally work and browse, and the connection has remained steady during ordinary evening use. the administration options take a little reading at first, but they reward that initial attention. candle orbit 1088 has made guest-network and device management clearer, and it now feels like a useful part of my home setup.",True
CORD000727,CUS00260,2019-05-17,Bakers,"[{""product"":""Candle Orbit 1034"",""quantity"":1},{""product"":""Candle Bloom 1054"",""quantity"":1},{""product"":""Vela Halo 569"",""quantity"":2},{""product"":""Candle Bloom 1000"",""quantity"":2}]",4961.63,11.88,-37.768817,145.043819,25,3733.1,Autumn,False,6.2606,"candle shift 232 has been useful for family browsing, reading exercises, and short learning sessions at the kitchen table. the screen is comfortable for ordinary text, and switching between simple activities is generally smooth. several browser tabs make it hesitate, and the speakers are quiet enough that younger users sometimes need to move closer. it is practical for light shared use, though heavier browsing exposes its limitations.",True
CORD000728,CUS00417,2019-09-24,Thompson,"[{""product"":""Candle Orbit 656"",""quantity"":1},{""product"":""Vela Halo 569"",""quantity"":1}]",2411.15,21.3,-37.78375,144.910863,0,2432.45,Spring,True,4.5236,"candle lumen 112 has worked well as a portable screen for media and video calls. i carry it between rooms and sometimes take it along when i want something larger than a phone without bringing a laptop. streaming has remained smooth, and the picture is enjoyable for films and casual viewing. the front camera keeps me visible during calls, while the microphone has been clear enough for ordinary conversations. it is light enough to hold for a while, though my hands prefer a stand during longer programmes. the speakers are fine for a quiet room but do not fill a larger space with much force. candle lumen 112 has still become a useful household device because it switches easily between entertainment and staying in touch.",True
CORD000729,CUS00094,2019-03-04,Bakers,"[{""product"":""Candle Flux 990"",""quantity"":1}]",2094.45,10.6,-37.771721,145.015479,15,1790.88,Autumn,False,4.6129,"i have carried the candle orbit 890 for work documents, travel notes, and presentations in different rooms. its low weight is the strongest feature, and it fits easily into a small work bag without making the day feel heavier. documents open promptly and ordinary multitasking remains responsive. the keyboard is suitable for short writing, but the shallow keys are tiring during longer reports. the display looks sharp indoors, while reflections make it harder to share material beside a window. battery life is adequate for a morning of lighter work, though presenting with higher brightness leaves less reserve than i would prefer. the hinge opens smoothly, but the lid flexes slightly when i adjust it on a crowded table. video meetings are understandable, although the speakers are quiet in a larger room. the candle orbit 890 is a sensible portable work laptop, with enough capability for routine presentations but several compromises in endurance, typing, and visibility.",True
CORD000730,CUS00199,2019-06-24,Bakers,"[{""product"":""Vela Halo 659"",""quantity"":1}]",264.71,16.68,-37.871936,145.038194,0,281.39,Winter,False,7.853,"candle quest 138 has made it easier to separate guest access from the devices used by my household. the initial setup was clear, and i could manage connected devices without repeatedly searching through confusing menus. visitors can use the guest network while my personal equipment remains on its own connection, which has made sharing access less awkward. i have also found the device list helpful when checking what is currently connected. performance has remained steady for browsing, calls, and ordinary streaming across several rooms. the management controls are more useful than the basic hardware appearance suggests. it is not aimed at advanced network experimentation, but for guest-network and device management, candle quest 138 has been a worthwhile improvement.",True
CORD000731,CUS00488,2019-07-12,Thompson,"[{""product"":""Candle Orbit 1034"",""quantity"":1},{""product"":""Candle Orbit 656"",""quantity"":3},{""product"":""Vela Halo 569"",""quantity"":2},{""product"":""Candle Quest 354"",""quantity"":1}]",8069.06,17.02,-37.743461,144.913081,5,7682.63,Winter,False,8.2554,"candle orbit 638 has helped me manage a busy home network with less uncertainty. i created a separate guest connection and can see which household devices are active, which is useful when visitors arrive or something needs checking. the connection itself has remained steady during normal browsing, calls, and streaming across several rooms. the management controls took longer to understand than the basic connection, but the layout became familiar after i used it a few times. i value being able to separate guest access from the devices we use every day. the status information is detailed, although it can feel like more than i need for a quick check. candle orbit 638 has made network organisation clearer and has supported our household without frequent attention. it is a dependable choice for people who want practical device management.",True
CORD000732,CUS00041,2019-12-11,Thompson,"[{""product"":""Candle Bloom 1000"",""quantity"":1},{""product"":""Candle Orbit 1034"",""quantity"":1},{""product"":""Vela Halo 569"",""quantity"":2},{""product"":""Candle Bloom 262"",""quantity"":1}]",3814.21,18.3,-37.815706,144.94397,0,3832.51,Summer,True,0.4334,"vela spark 351 has worked well as an everyday phone for calls, messages, maps, and casual browsing. i have used it while planning routes, checking public transport information, and keeping in touch with family, and the navigation remained responsive when moving between apps. the display is bright enough for quick outdoor checks, and the text is comfortable to read during longer conversations. initial setup was clear, with the main settings easy to find even without consulting instructions. i also appreciate that the phone feels secure in one hand and does not become awkward during frequent use. battery performance has been strong through normal days of messaging and navigation, though extended map use naturally reduces it more quickly. that is a reasonable limitation for this type of device. vela spark 351 has given me a smooth, dependable experience over several weeks, and it handles the parts of smartphone ownership that matter most to me.",True
CORD000733,CUS00084,2019-05-13,Bakers,"[{""product"":""Candle Bloom 1000"",""quantity"":3},{""product"":""Candle Bloom 1054"",""quantity"":1},{""product"":""Vela Halo 569"",""quantity"":1},{""product"":""Vela Halo 659"",""quantity"":1}]",6311.17,12.7,-37.85436,145.056593,20,5061.64,Autumn,False,7.3058,"vela spark 279 has stopped the charging cables on my desk from sliding behind furniture or tangling together. each lead stays in its place, and i can remove one without disturbing the others. it attaches firmly and looks unobtrusive beside the monitor. very stiff cables need more careful positioning, but ordinary leads fit well. this is a small accessory that has made my daily workspace noticeably neater.",True
CORD000734,CUS00324,2019-01-12,Bakers,"[{""product"":""Candle Edge 680"",""quantity"":2}]",4502.8,10.8,-37.804718,144.984075,10,4063.32,Summer,False,1.1424,"i installed candle edge 248 to extend coverage between rooms, but the extra range has been unreliable. a phone may connect in the far room while a laptop drops repeatedly from the same area. the signal changes without anyone moving the unit, so i cannot predict which room will remain connected. pairing took several attempts and the instructions left important steps unclear. after a power interruption, the extender sometimes returned with a different status and required another setup. streaming pauses whenever the connection shifts, and video calls become choppy even when the indicator claims the link is active. moving the unit closer helps one room while leaving another with poor coverage. the network operates near the main unit, but the reason for buying candle edge 248 was dependable reach between rooms. its unstable handoff and repeated resets make ordinary use frustrating. i spent too much time troubleshooting and cannot recommend this extender.",False
CORD000735,CUS00417,2019-08-06,Thompson,"[{""product"":""Vela Halo 569"",""quantity"":2},{""product"":""Candle Flux 1098"",""quantity"":1},{""product"":""Candle Bloom 1000"",""quantity"":1}]",2910.26,13.85,-37.78375,144.910863,15,2487.57,Winter,False,,"candle lumen 112 has worked well as a portable screen for media and video calls. i carry it between rooms and sometimes take it along when i want something larger than a phone without bringing a laptop. streaming has remained smooth, and the picture is enjoyable for films and casual viewing. the front camera keeps me visible during calls, while the microphone has been clear enough for ordinary conversations. it is light enough to hold for a while, though my hands prefer a stand during longer programmes. the speakers are fine for a quiet room but do not fill a larger space with much force. candle lumen 112 has still become a useful household device because it switches easily between entertainment and staying in touch.",True
CORD000736,CUS00460,2019-07-11,Nickolson,"[{""product"":""Candle Edge 680"",""quantity"":1},{""product"":""Candle Quest 354"",""quantity"":2},{""product"":""Candle Bloom 1054"",""quantity"":1}]",3506.81,12.44,-37.844299,144.966122,0,3519.25,Winter,False,2.874,"the vela nova 321 has been a welcome change from my previous phone for work calls and calendar management. calls are clear in ordinary environments, notifications arrive without obvious delays, and moving between appointments, messages, and notes feels less interrupted. my older phone could handle these tasks, but it often made routine organisation feel cramped and slow. the vela nova 321 gives those everyday activities enough room to remain manageable throughout a busy day. i compared it with using a smaller handset that was easier to hold but less comfortable for reviewing a full day of meetings. the display on the vela nova 321 makes schedules and messages easier to scan, while the device still fits into my normal pocket or bag. calendar changes, reminders, and work conversations have remained dependable over many weeks. it also handles navigation when i am travelling between meetings, so i do not need to carry a second device for simple directions. the larger format is not ideal for everyone, and i occasionally need both hands when typing quickly. battery life is sufficient for my routine rather than exceptional if i spend a long time on calls and navigation together. those are fair trade-offs for the organisation and communication improvements. i have found the vela nova 321 more balanced than my previous phone, and it has become a reliable part of my working day without demanding constant attention.",True
CORD000737,CUS00315,2019-06-24,Thompson,"[{""product"":""Candle Orbit 656"",""quantity"":1}]",2262.06,18.35,-37.886549,144.885594,0,2280.41,Winter,False,,"vela atlas 575 has helped me understand how temperature and humidity change around the house throughout the day. i placed it in a central room and have checked it during cooking, overnight, and when the weather shifts outside. the readings are easy to see, and the history gives more context than a single glance at a wall display. i have moved it between rooms a few times and found the installation simple enough to repeat without starting over. it does not control the environment, so it cannot solve a stuffy room by itself, but it makes decisions about ventilation and heating more informed. the unit has continued reporting without demanding regular attention. vela atlas 575 is a straightforward monitor, and its steady information has made small household adjustments easier to judge.",True
CORD000738,CUS00103,2019-10-15,Thompson,"[{""product"":""Vela Halo 569"",""quantity"":1},{""product"":""Candle Orbit 656"",""quantity"":1},{""product"":""Candle Flux 1098"",""quantity"":3},{""product"":""Candle Bloom 262"",""quantity"":1}]",5918.14,12.01,-37.8655,144.925049,5,5634.24,Spring,False,6.1842,"before using candle flux 378, our home-office and streaming equipment depended on a network arrangement that worked well in one room and became uncertain farther away. this unit has made coverage more even across the areas where we actually work and watch media. video meetings now remain more settled when another person is streaming, and i spend less time moving equipment or asking someone to pause their activity. the improvement is not simply about speed. it is the reduction in interruptions and awkward positioning. my work area is not beside the main connection point, yet calls have remained usable and ordinary file activity does not seem to disturb them as often as before. in the evening, streaming from another room has also been less prone to sudden pauses than with the earlier arrangement. compared with the previous network hardware, candle flux 378 was easier to place and less demanding to monitor. i still had to spend time choosing a suitable position, and the farthest corner of the house is not transformed into perfect coverage. thick walls continue to make a difference, so expectations should remain realistic. within the main work and media areas, however, the result has been consistently positive. the device has been running for weeks without needing constant attention. candle provides a 24-month warranty, which is helpful for something supporting both work and home use. it is not a dramatic gadget to show off, but it has removed a recurring source of frustration. compared with what i had before, candle flux 378 offers a calmer and more dependable connected routine.",True
CORD000739,CUS00263,2019-09-26,Nickolson,"[{""product"":""Candle Bloom 1054"",""quantity"":1},{""product"":""Candle Bloom 1000"",""quantity"":1},{""product"":""Candle Orbit 656"",""quantity"":1},{""product"":""Vela Halo 659"",""quantity"":1},{""product"":""Candle Orbit 1034"",""quantity"":1}]",5374.38,11.45,-37.866917,144.976243,10,4848.39,Spring,False,5.4052,"vela wave 643 has given us a convenient way to show presentations and browse photos together. slides remain readable from several seats, and images look bright enough for ordinary family viewing. the device fits neatly on a narrow surface and responds quickly to basic controls. i found the menu structure slightly busy at first, especially when switching between sources, but it soon became familiar. it has performed steadily since setup and makes shared viewing more inviting than passing a phone around.",True
CORD000740,CUS00493,2019-04-19,Bakers,"[{""product"":""Candle Flux 1098"",""quantity"":1},{""product"":""Candle Edge 680"",""quantity"":1}]",3047.64,10.94,-37.812578,144.981867,20,2449.05,Autumn,False,1.2087,"vela spark 855 has been a frustrating way to control room lighting. commands from the app often arrive late, and a light may remain on even though the screen says the change was completed. reopening the app sometimes shows an older state, so i cannot tell which setting is current. manual switching still works, but that defeats the reason for installing this system. the unreliable control and poor feedback are disappointing.",False
CORD000741,CUS00457,2019-09-12,Thompson,"[{""product"":""Candle Flux 990"",""quantity"":1},{""product"":""Candle Bloom 1000"",""quantity"":1},{""product"":""Candle Orbit 1034"",""quantity"":1},{""product"":""Candle Flux 1098"",""quantity"":1}]",5288.45,9.46,-37.789265,144.954448,0,5297.91,Spring,False,2.6824,"the vela ridge 221 replaced an older phone that was still usable but increasingly awkward for work calls and calendar management. after 39 days, i find the newer phone much better suited to my routine. calls are clear in the places where i normally work, and the calendar is easy to check between meetings. i can move from a call to an appointment reminder without the delays that had become common on my previous device. what i value most is the sense of order. the vela ridge 221 keeps work notifications separate enough from the rest of the day that i can respond without searching through clutter. compared with my old phone, the display is easier to read while walking between rooms, and appointments are simple to adjust when plans change. the 5g connection has also been useful in busy areas where my former phone often took longer to load calendar details. i have not tested every feature, but the basic work functions are consistently solid. there are small differences in feel. the body is a little larger than my old handset, so one-handed use takes more care, and the number of settings can seem extensive at first. once configured, however, the vela ridge 221 is comfortable to live with. the 24-month warranty adds confidence for a device intended for daily work. it is not a dramatic redesign of how i use a phone, but it is a clear improvement over my previous model for calls, schedules, and dependable everyday communication.",True
CORD000742,CUS00417,2019-11-10,Thompson,"[{""product"":""Candle Quest 354"",""quantity"":1},{""product"":""Candle Orbit 1034"",""quantity"":1},{""product"":""Candle Quest 498"",""quantity"":2}]",3601.36,10.8,-37.78375,144.910863,15,3071.96,Spring,False,4.5236,"candle lumen 112 has worked well as a portable screen for media and video calls. i carry it between rooms and sometimes take it along when i want something larger than a phone without bringing a laptop. streaming has remained smooth, and the picture is enjoyable for films and casual viewing. the front camera keeps me visible during calls, while the microphone has been clear enough for ordinary conversations. it is light enough to hold for a while, though my hands prefer a stand during longer programmes. the speakers are fine for a quiet room but do not fill a larger space with much force. candle lumen 112 has still become a useful household device because it switches easily between entertainment and staying in touch.",True
CORD000743,CUS00497,2019-01-27,Thompson,"[{""product"":""Candle Bloom 262"",""quantity"":1},{""product"":""Candle Quest 354"",""quantity"":2},{""product"":""Candle Orbit 656"",""quantity"":1}]",4185.89,12.75,-37.762497,144.903198,10,3780.05,Summer,False,6.7817,"i compared candle arc 564 with a wired pair i had used at my desk for focused work. the older headphones sounded acceptable, but the cable caught on the chair and made it inconvenient to move between the desk and a nearby shelf. candle arc 564 removes that nuisance and has made background music easier to fit into my working routine. pairing was uncomplicated, and reconnecting during later sessions did not require repeated effort. for instrumental music, podcasts, and ordinary playlists, the sound is balanced enough to listen for several hours. i can keep working without constantly reaching for the controls, and the wireless connection has remained steady around my desk. compared with a small speaker, the headphones also keep the sound contained when other people are working nearby. candle arc 564 feels lighter and less restrictive than the older arrangement, even though i still notice the ear cups after a long uninterrupted session. this is not the choice i would make for someone seeking a dramatic listening-room experience, and the wireless design means remembering to charge it. those limitations are easy to plan around in my use. the main benefit is the reduced clutter and the freedom to stand up without removing the music. after comparing both options over time, i prefer candle arc 564 for focused desk work because it delivers dependable everyday audio without the cable getting in the way.",True
CORD000744,CUS00234,2019-08-27,Bakers,"[{""product"":""Candle Bloom 262"",""quantity"":2},{""product"":""Candle Bloom 1054"",""quantity"":3},{""product"":""Candle Orbit 1034"",""quantity"":1},{""product"":""Candle Flux 1098"",""quantity"":1}]",4964.25,31.21,-37.742785,145.064883,15,4250.82,Winter,True,9.6606,"vela atlas 197 has become useful for habit reminders and everyday timekeeping because it stays visible without requiring me to take out my phone. i use reminders for breaks, errands, and regular tasks, and the vibration is noticeable without being harsh. the time display is clear at a glance, while the strap has remained comfortable during long working days. setup and syncing were uncomplicated, and the device has continued to show information even when my phone is not immediately beside me. the reminder controls could offer more flexibility for repeated schedules, but the available options cover my normal routine. battery life has been adequate for several days before charging. vela atlas 197 is a focused wearable rather than an all-purpose gadget, and that simplicity has made it easy to keep using.",True
CORD000745,CUS00390,2019-02-04,Nickolson,"[{""product"":""Candle Orbit 656"",""quantity"":1},{""product"":""Vela Halo 659"",""quantity"":1},{""product"":""Candle Bloom 262"",""quantity"":2}]",,12.85,-37.87885,144.949442,5,4537.99,Summer,False,6.9288,"candle orbit 836 has suited my travel routine better than the larger gaming setup i used previously. i wanted something i could pack without giving up the chance to play during a trip, and this hardware has made that realistic. it fits into my bag with the other items i normally carry, starts without a lengthy process, and lets me continue a game during a quiet wait or a short break. the portability is the main advantage rather than an extra feature. the controls took a little time to feel natural because the layout is more compact than a full-sized controller. after several sessions, i stopped thinking about the difference and found the inputs responsive for the kinds of games i play while travelling. the screen is comfortable for shorter stretches, though i would choose a larger display for a long evening at home. that trade-off seems fair for a device intended to move easily. compared with my former arrangement, candle orbit 836 creates less preparation. i no longer need to decide whether a trip is worth carrying a case of equipment, and i can put it away quickly when transport arrives. battery life has covered my usual sessions, but i carry the charger on longer journeys because usage varies. the casing has also survived being moved between a desk, a bag, and a bedside table without showing early wear. it is not a replacement for a full home system in every respect, and the small controls may not suit every player. for portable gaming and travel, though, candle orbit 836 is more convenient and more enjoyable than my previous option. it gives me a practical way to keep playing without making the rest of the journey harder.",True
CORD000746,CUS00056,2019-06-10,Thompson,"[{""product"":""Candle Orbit 1034"",""quantity"":1}]",581.92,14.52,-37.765162,144.940291,25,450.96,Winter,False,5.3165,"i use candle arc 114 during focused desk work and the wireless connection has remained consistent across ordinary sessions. music sounds balanced at moderate volume, with enough detail for background listening without becoming distracting. the buttons are less pleasant to use because they sit close together, and switching between devices occasionally requires another attempt. it is a capable option for a desk, although the small control layout keeps it from feeling completely polished.",True
CORD000747,CUS00184,2019-03-21,Bakers,"[{""product"":""Candle Orbit 656"",""quantity"":1},{""product"":""Candle Orbit 1034"",""quantity"":1}]",2843.98,9.01,-37.790706,145.011599,15,2426.39,Autumn,False,2.5824,"vela core 867 fits neatly into my walking and commuting routine. the band is light enough that i can wear it throughout the day, and the display is readable when i glance at it outdoors. notifications arrive promptly for the messages i care about, which saves me from checking my phone while crossing the city. i have also found the walking information helpful for keeping a consistent routine, especially on days when my route changes. pairing was quick, and the companion controls are simple to understand. after several weeks of daily wear, the device still looks tidy and the strap remains comfortable. the battery lasts through my usual schedule, though i prefer charging it before a particularly busy weekend. that small planning step is easy to manage. vela core 867 combines practical reminders, dependable timekeeping, and a comfortable fit in a way that suits everyday use.",True
CORD000748,CUS00453,2019-01-07,Thompson,"[{""product"":""Candle Flux 990"",""quantity"":1},{""product"":""Candle Quest 354"",""quantity"":1},{""product"":""Candle Edge 680"",""quantity"":1},{""product"":""Vela Halo 659"",""quantity"":1}]",5013.34,12.38,-37.804104,144.876677,20,4023.05,Summer,False,6.257,"the candle lumen 886 has been a welcome option for gaming away from my main desk. its portable shape fits into my travel bag without demanding much space, and the controls remain comfortable when i use it on a train table or in a hotel room. starting a session is quick, while the layout is familiar enough that i did not spend long learning it. the casing has handled repeated packing and unpacking without looking worn, and the display remains easy to follow in ordinary indoor light. longer sessions naturally benefit from a proper table, but that is true of most portable equipment. what i value most is being able to continue a game during trips without carrying a full desktop arrangement. the candle lumen 886 has made travel gaming convenient and has held up well to regular movement.",True
CORD000749,CUS00347,2019-03-03,Nickolson,"[{""product"":""Candle Orbit 656"",""quantity"":1},{""product"":""Candle Bloom 1000"",""quantity"":1},{""product"":""Candle Flux 990"",""quantity"":1}]",6172.35,7.39,-37.815268,144.965774,0,6179.74,Autumn,False,,"the vela atlas 161 has been in my pocket for just over a month, long enough for it to become familiar in ordinary situations rather than only during the first enthusiastic days. i mainly chose it for mobile photography and messaging, and both uses have fitted neatly into my routine. the camera starts quickly when i want to capture something unexpected, and daylight photographs retain enough detail for sharing or keeping as memories. i have taken pictures indoors, on walks, and during evening meals, with the results varying naturally with the available light but remaining pleasing for everyday use. messages arrive promptly, the keyboard is responsive, and conversations are easy to manage when several threads are active. i have also appreciated the way the vela atlas 161 handles small daily transitions. moving from a camera view to a message, checking a notification, and returning to another task feels smooth, so the phone does not interrupt the moment i am trying to record. its size works well for one-handed use, although i sometimes adjust my grip for the upper part of the screen. the battery has covered my usual day of calls, messages, photos, and browsing, though a busy day with extensive camera use requires more attention before bedtime. that is a reasonable trade-off for a phone that i carry constantly. i have not encountered any confusing behaviour or unreliable connection during regular use. the vela atlas 161 is not positioned as a specialist camera, but as a practical 5g smartphone for photography, conversation, and quick communication, it has served me with reassuring consistency.",True
CORD000750,CUS00055,2019-06-17,Thompson,"[{""product"":""Candle Bloom 1054"",""quantity"":2},{""product"":""Candle Edge 680"",""quantity"":2},{""product"":""Candle Quest 498"",""quantity"":3},{""product"":""Candle Bloom 262"",""quantity"":1},{""product"":""Vela Halo 569"",""quantity"":1}]",10594.85,24.89,-37.814624,144.921825,5,10090,Winter,True,2.2281,"vela halo 389 has reduced the number of adapters i carry when moving between my desk, meeting room, and home workspace. i can connect several devices through the compact unit, and it has handled my usual combination without becoming temperamental. the cable is flexible enough to position beside a laptop, while the adapter itself stays put rather than sliding across the table. i have used it for work peripherals and occasional media transfers, and the connections have remained consistent. it becomes warm after extended use, so i avoid covering it with papers or placing it in a tight pouch while active. that is a reasonable precaution. vela halo 389 has been convenient, dependable, and much less cluttered than carrying separate accessories.",True
CORD000751,CUS00315,2019-02-07,Thompson,"[{""product"":""Candle Flux 1098"",""quantity"":1},{""product"":""Vela Halo 659"",""quantity"":2}]",1325.66,14.88,-37.886549,144.885594,5,1274.26,Summer,False,9.8293,"vela atlas 575 has helped me understand how temperature and humidity change around the house throughout the day. i placed it in a central room and have checked it during cooking, overnight, and when the weather shifts outside. the readings are easy to see, and the history gives more context than a single glance at a wall display. i have moved it between rooms a few times and found the installation simple enough to repeat without starting over. it does not control the environment, so it cannot solve a stuffy room by itself, but it makes decisions about ventilation and heating more informed. the unit has continued reporting without demanding regular attention. vela atlas 575 is a straightforward monitor, and its steady information has made small household adjustments easier to judge.",True
CORD000752,CUS00239,2019-08-22,Nickolson,"[{""product"":""Candle Bloom 262"",""quantity"":1},{""product"":""Vela Halo 659"",""quantity"":1},{""product"":""Candle Bloom 1054"",""quantity"":1},{""product"":""Candle Orbit 1034"",""quantity"":1}]",2414.75,28.64,-37.876886,144.985604,0,2443.39,Winter,True,6.6332,"candle edge 608 has been running in my home office to extend wireless coverage to rooms where the previous arrangement was inconsistent. devices in the far room now connect more often, and ordinary browsing, document work and calls have been workable. the setup guide explains the main steps clearly, and the unit has remained cool on an open shelf. i have noticed fewer dead spots during routine use, which is a meaningful improvement for the household. management is less polished. the administration screen sometimes takes several seconds to load, and reconnecting a device after a setting change can require patience. one room still has a weaker signal when several devices are active, so the coverage is not perfectly even. these issues have not stopped me using the network, but they prevent complete confidence. candle edge 608 is a practical middle ground: useful coverage gains with occasional awkward maintenance.",True
CORD000753,CUS00238,2019-03-11,Nickolson,"[{""product"":""Candle Orbit 656"",""quantity"":1},{""product"":""Candle Bloom 262"",""quantity"":1}]",3380.33,26.68,-37.881496,144.992506,10,3068.98,Autumn,True,7.2789,"candle arc 150 was bought for document work and video meetings away from my main desk, then compared with an older office laptop. the newer machine opens documents, but it feels sluggish when several files and browser pages are present. scrolling through a long report can stutter, and switching between notes and a meeting window sometimes leaves a blank pause. the older laptop is heavier, but its response is less erratic. video meetings exposed more problems. the camera image becomes dull in ordinary indoor light, and the microphone picks up room noise without making speech particularly distinct. i often have to repeat myself, which is frustrating in a work call. returning to a document after the meeting can also take longer than expected. these are not dramatic failures separately, but together they make portable work feel poorly supported. the keyboard is serviceable for short messages, although the keys feel cramped during extended writing. the trackpad occasionally interprets a palm touch as a command, causing unwanted movement through a page. battery loss is another concern: meetings and document editing leave little margin, so carrying the charger is unavoidable. candle arc 150 is able to perform basic office tasks, but the weak camera, awkward input, and sluggish switching compare badly with the older laptop. i cannot recommend it for portable document work or frequent video meetings.",False
CORD000754,CUS00001,2019-10-04,Thompson,"[{""product"":""Vela Halo 569"",""quantity"":1},{""product"":""Candle Flux 1098"",""quantity"":1}]",945.33,14,-37.803735,144.885771,0,959.33,Spring,False,5.4761,"i used vela atlas 593 for small presentations and family photo viewing over several weeks. compared with the monitor i replaced, the display setup takes too much effort. connecting a presentation source is not consistently recognised on the first attempt, so i have had to disconnect and reconnect before an image appears. that delay is embarrassing when people are already waiting, and it makes the device unsuitable for anything that needs a predictable start. photo viewing is also disappointing. images look acceptable from directly in front, but colours shift noticeably when someone sits to the side. the built-in controls are buried behind several screens, and the remote often requires repeated presses before a menu responds. slideshow transitions pause at irregular points, leaving a blank screen for long enough to suggest that the unit has stopped. the basic picture function operates, but the overall handling feels unfinished and awkward. i compared vela atlas 593 with an older television connected to the same sources. the older setup begins more quickly, offers fewer confusing menus, and lets several people see the picture without a severe change in colour. this product occupies less space, but that is a weak consolation for unreliable presentation switching and frustrating photo sessions. the supplied warranty may help if the faults become permanent; it does not remove the recurring inconvenience. i cannot recommend it for shared viewing or presentations.",False
CORD000755,CUS00451,2019-11-07,Bakers,"[{""product"":""Candle Bloom 1000"",""quantity"":1},{""product"":""Candle Edge 680"",""quantity"":1},{""product"":""Candle Bloom 262"",""quantity"":3}]",7422.05,21.59,-37.840996,145.03522,10,6701.44,Spring,,4.9211,"candle orbit 1088 has made guest-network management much more orderly in my home. i can provide visitors with a separate connection without mixing their devices into the main arrangement, and removing access later is straightforward. the management screen groups the connected equipment clearly, which helps me understand what is active without guessing from unfamiliar labels. setting up a guest connection was not difficult, and the changes i make in the control panel appear quickly. i have used it when friends visit and when several temporary devices need access for a short period. the unit has remained stable during ordinary browsing and streaming. some of the deeper settings take time to interpret, but the basic controls are clear enough for routine management. candle orbit 1088 gives me useful visibility without requiring constant technical attention. separating visitors from household devices has made sharing the connection more comfortable, and keeping the list tidy is now much easier. it is a sensible networking tool for anyone who wants practical control over a busy home network.",True
CORD000756,CUS00237,2019-11-07,Bakers,"[{""product"":""Vela Halo 569"",""quantity"":1},{""product"":""Candle Bloom 1000"",""quantity"":1},{""product"":""Candle Flux 1098"",""quantity"":1},{""product"":""Candle Quest 354"",""quantity"":2}]",3566.73,9.37,-37.787599,144.988329,10,3219.43,Spring,False,2.5632,"candle flux 1026 has worked well for competitive gaming and voice communication. controls feel responsive in busy matches, and team conversations remain clear enough for quick decisions. i tested it during several extended sessions and found no interruptions that affected play. the volume controls take some time to balance, especially when switching games, but the settings can be left alone afterward. it has made my sessions more focused and enjoyable.",True
CORD000757,CUS00389,2019-09-27,Nickolson,"[{""product"":""Vela Halo 659"",""quantity"":1},{""product"":""Candle Bloom 1054"",""quantity"":3}]",1614.26,26.09,-37.884597,144.99465,15,,Spring,True,7.6628,"vela pulse 505 made room lighting more frustrating than expected. the app frequently took too long to connect, and commands sometimes showed as sent without changing the light. when control failed, the only practical option was to restart the unit and try again. the schedule feature also missed an evening change, leaving the room dark until i used the wall switch. manual lighting still works, but unreliable app control and poor feedback make this automation disappointing.",False
